position,alpha,sample_idx,correct,n_steps,predicted_word,expected_word
4,10,103,1,4,lempus,lempus
4,20,103,1,4,lempus,lempus
4,40,103,1,4,lempus,lempus
5,5,103,1,4,lempus,lempus
5,10,103,1,4,lempus,lempus
5,20,103,1,4,lempus,lempus
5,40,103,1,4,lempus,lempus
0,0,104,0,3,hilpus,terpus
1,5,104,0,3,hilpus,terpus
1,10,104,0,3,hilpus,terpus
1,20,104,0,3,hilpus,terpus
1,40,104,0,3,hilpus,terpus
2,5,104,0,3,hilpus,terpus
2,10,104,0,3,hilpus,terpus
2,20,104,0,3,hilpus,terpus
2,40,104,0,3,hilpus,terpus
3,5,104,0,3,hilpus,terpus
3,10,104,0,3,hilpus,terpus
3,20,104,0,3,hilpus,terpus
3,40,104,0,3,hilpus,terpus
4,5,104,0,3,hilpus,terpus
4,10,104,0,3,hilpus,terpus
4,20,104,0,3,hilpus,terpus
4,40,104,0,3,hilpus,terpus
5,5,104,0,3,hilpus,terpus
5,10,104,0,3,hilpus,terpus
5,20,104,0,3,hilpus,terpus
5,40,104,0,3,hilpus,terpus
0,0,105,1,4,brimpus,brimpus
1,5,105,1,4,brimpus,brimpus
1,10,105,1,4,brimpus,brimpus
1,20,105,1,4,brimpus,brimpus
1,40,105,1,4,brimpus,brimpus
2,5,105,1,4,brimpus,brimpus
2,10,105,1,4,brimpus,brimpus
2,20,105,1,4,brimpus,brimpus
2,40,105,1,4,brimpus,brimpus
3,5,105,1,4,brimpus,brimpus
3,10,105,1,4,brimpus,brimpus
3,20,105,1,4,brimpus,brimpus
3,40,105,1,4,brimpus,brimpus
4,5,105,1,4,brimpus,brimpus
4,10,105,1,4,brimpus,brimpus
4,20,105,1,4,brimpus,brimpus
4,40,105,1,4,brimpus,brimpus
5,5,105,1,4,brimpus,brimpus
5,10,105,1,4,brimpus,brimpus
5,20,105,1,4,brimpus,brimpus
5,40,105,1,4,brimpus,brimpus
0,0,106,0,3,grimpus,brimpus
1,5,106,0,3,grimpus,brimpus
1,10,106,0,3,grimpus,brimpus
1,20,106,0,3,grimpus,brimpus
1,40,106,0,3,grimpus,brimpus
2,5,106,0,3,grimpus,brimpus
2,10,106,0,3,grimpus,brimpus
2,20,106,0,3,grimpus,brimpus
2,40,106,0,3,grimpus,brimpus
3,5,106,0,3,grimpus,brimpus
3,10,106,0,3,grimpus,brimpus
3,20,106,0,3,grimpus,brimpus
3,40,106,0,3,grimpus,brimpus
4,5,106,0,3,grimpus,brimpus
4,10,106,0,3,grimpus,brimpus
4,20,106,0,3,grimpus,brimpus
4,40,106,0,3,grimpus,brimpus
5,5,106,0,3,grimpus,brimpus
5,10,106,0,3,grimpus,brimpus
5,20,106,0,3,grimpus,brimpus
5,40,106,0,3,grimpus,brimpus
0,0,107,1,3,gorpus,gorpus
1,5,107,1,3,gorpus,gorpus
1,10,107,1,3,gorpus,gorpus
1,20,107,1,3,gorpus,gorpus
1,40,107,1,3,gorpus,gorpus
2,5,107,1,3,gorpus,gorpus
2,10,107,1,3,gorpus,gorpus
2,20,107,1,3,gorpus,gorpus
2,40,107,1,3,gorpus,gorpus
3,5,107,1,3,gorpus,gorpus
3,10,107,1,3,gorpus,gorpus
3,20,107,1,3,gorpus,gorpus
3,40,107,1,3,gorpus,gorpus
4,5,107,1,3,gorpus,gorpus
4,10,107,1,3,gorpus,gorpus
4,20,107,1,3,gorpus,gorpus
4,40,107,1,3,gorpus,gorpus
5,5,107,1,3,gorpus,gorpus
5,10,107,1,3,gorpus,gorpus
5,20,107,1,3,gorpus,gorpus
5,40,107,1,3,gorpus,gorpus
0,0,108,0,3,wumpus,lorpus
1,5,108,0,3,wumpus,lorpus
1,10,108,0,3,wumpus,lorpus
1,20,108,0,3,wumpus,lorpus
1,40,108,0,3,wumpus,lorpus
2,5,108,0,3,wumpus,lorpus
2,10,108,0,3,wumpus,lorpus
2,20,108,0,3,wumpus,lorpus
2,40,108,0,3,wumpus,lorpus
3,5,108,0,3,wumpus,lorpus
3,10,108,0,3,wumpus,lorpus
3,20,108,0,3,wumpus,lorpus
3,40,108,0,3,wumpus,lorpus
4,5,108,0,3,wumpus,lorpus
4,10,108,0,3,wumpus,lorpus
4,20,108,0,3,wumpus,lorpus
4,40,108,0,3,wumpus,lorpus
5,5,108,0,3,wumpus,lorpus
5,10,108,0,3,wumpus,lorpus
5,20,108,0,3,wumpus,lorpus
5,40,108,0,3,wumpus,lorpus
0,0,109,1,3,vumpus,vumpus
1,5,109,1,3,vumpus,vumpus
1,10,109,1,3,vumpus,vumpus
1,20,109,1,3,vumpus,vumpus
1,40,109,1,3,vumpus,vumpus
2,5,109,1,3,vumpus,vumpus
2,10,109,1,3,vumpus,vumpus
2,20,109,1,3,vumpus,vumpus
2,40,109,1,3,vumpus,vumpus
3,5,109,1,3,vumpus,vumpus
3,10,109,1,3,vumpus,vumpus
3,20,109,1,3,vumpus,vumpus
3,40,109,1,3,vumpus,vumpus
4,5,109,1,3,vumpus,vumpus
4,10,109,1,3,vumpus,vumpus
4,20,109,1,3,vumpus,vumpus
4,40,109,1,3,vumpus,vumpus
5,5,109,1,3,vumpus,vumpus
5,10,109,1,3,vumpus,vumpus
5,20,109,1,3,vumpus,vumpus
5,40,109,1,3,vumpus,vumpus
0,0,110,1,4,rempus,rempus
1,5,110,1,4,rempus,rempus
1,10,110,1,4,rempus,rempus
1,20,110,1,4,rempus,rempus
1,40,110,1,4,rempus,rempus
2,5,110,1,4,rempus,rempus
2,10,110,1,4,rempus,rempus
2,20,110,1,4,rempus,rempus
2,40,110,1,4,rempus,rempus
3,5,110,1,4,rempus,rempus
3,10,110,1,4,rempus,rempus
3,20,110,1,4,rempus,rempus
3,40,110,1,4,rempus,rempus
4,5,110,1,4,rempus,rempus
4,10,110,1,4,rempus,rempus
4,20,110,1,4,rempus,rempus
4,40,110,1,4,rempus,rempus
5,5,110,1,4,rempus,rempus
5,10,110,1,4,rempus,rempus
5,20,110,1,4,rempus,rempus
5,40,110,1,4,rempus,rempus
0,0,111,1,6,grimpus,grimpus
1,5,111,1,6,grimpus,grimpus
1,10,111,1,6,grimpus,grimpus
1,20,111,1,6,grimpus,grimpus
1,40,111,1,6,grimpus,grimpus
2,5,111,1,6,grimpus,grimpus
2,10,111,1,6,grimpus,grimpus
2,20,111,1,6,grimpus,grimpus
2,40,111,1,6,grimpus,grimpus
3,5,111,1,6,grimpus,grimpus
3,10,111,1,6,grimpus,grimpus
3,20,111,1,6,grimpus,grimpus
3,40,111,1,6,grimpus,grimpus
4,5,111,1,6,grimpus,grimpus
4,10,111,1,6,grimpus,grimpus
4,20,111,1,6,grimpus,grimpus
4,40,111,1,6,grimpus,grimpus
5,5,111,1,6,grimpus,grimpus
5,10,111,1,6,grimpus,grimpus
5,20,111,1,6,grimpus,grimpus
5,40,111,1,6,grimpus,grimpus
0,0,112,1,4,chorpus,chorpus
1,5,112,1,4,chorpus,chorpus
1,10,112,1,4,chorpus,chorpus
1,20,112,1,4,chorpus,chorpus
1,40,112,1,4,chorpus,chorpus
2,5,112,1,4,chorpus,chorpus
2,10,112,1,4,chorpus,chorpus
2,20,112,1,4,chorpus,chorpus
2,40,112,1,4,chorpus,chorpus
3,5,112,1,4,chorpus,chorpus
3,10,112,1,4,chorpus,chorpus
3,20,112,1,4,chorpus,chorpus
3,40,112,1,4,chorpus,chorpus
4,5,112,1,4,chorpus,chorpus
4,10,112,1,4,chorpus,chorpus
4,20,112,1,4,chorpus,chorpus
4,40,112,1,4,chorpus,chorpus
5,5,112,1,4,chorpus,chorpus
5,10,112,1,4,chorpus,chorpus
5,20,112,1,4,chorpus,chorpus
5,40,112,1,4,chorpus,chorpus
0,0,113,1,3,hilpus,hilpus
1,5,113,1,3,hilpus,hilpus
1,10,113,1,3,hilpus,hilpus
1,20,113,1,3,hilpus,hilpus
1,40,113,1,3,hilpus,hilpus
2,5,113,1,3,hilpus,hilpus
2,10,113,1,3,hilpus,hilpus
2,20,113,1,3,hilpus,hilpus
2,40,113,1,3,hilpus,hilpus
3,5,113,1,3,hilpus,hilpus
3,10,113,1,3,hilpus,hilpus
3,20,113,1,3,hilpus,hilpus
3,40,113,1,3,hilpus,hilpus
4,5,113,1,3,hilpus,hilpus
4,10,113,1,3,hilpus,hilpus
4,20,113,1,3,hilpus,hilpus
4,40,113,1,3,hilpus,hilpus
5,5,113,1,3,hilpus,hilpus
5,10,113,1,3,hilpus,hilpus
5,20,113,1,3,hilpus,hilpus
5,40,113,1,3,hilpus,hilpus
0,0,114,1,4,lempus,lempus
1,5,114,1,4,lempus,lempus
1,10,114,1,4,lempus,lempus
1,20,114,1,4,lempus,lempus
1,40,114,1,4,lempus,lempus
2,5,114,1,4,lempus,lempus
2,10,114,1,4,lempus,lempus
2,20,114,1,4,lempus,lempus
2,40,114,1,4,lempus,lempus
3,5,114,1,4,lempus,lempus
3,10,114,1,4,lempus,lempus
3,20,114,1,4,lempus,lempus
3,40,114,1,4,lempus,lempus
4,5,114,1,4,lempus,lempus
4,10,114,1,4,lempus,lempus
4,20,114,1,4,lempus,lempus
4,40,114,1,4,lempus,lempus
5,5,114,1,4,lempus,lempus
5,10,114,1,4,lempus,lempus
5,20,114,1,4,lempus,lempus
5,40,114,1,4,lempus,lempus
0,0,115,1,4,yimpus,yimpus
1,5,115,1,4,yimpus,yimpus
1,10,115,1,4,yimpus,yimpus
1,20,115,1,4,yimpus,yimpus
1,40,115,1,4,yimpus,yimpus
2,5,115,1,4,yimpus,yimpus
2,10,115,1,4,yimpus,yimpus
2,20,115,1,4,yimpus,yimpus
2,40,115,1,4,yimpus,yimpus
3,5,115,1,4,yimpus,yimpus
3,10,115,1,4,yimpus,yimpus
3,20,115,1,4,yimpus,yimpus
3,40,115,1,4,yimpus,yimpus
4,5,115,1,4,yimpus,yimpus
4,10,115,1,4,yimpus,yimpus
4,20,115,1,4,yimpus,yimpus
4,40,115,1,4,yimpus,yimpus
5,5,115,1,4,yimpus,yimpus
5,10,115,1,4,yimpus,yimpus
5,20,115,1,4,yimpus,yimpus
5,40,115,1,4,yimpus,yimpus
0,0,116,1,4,zhorpus,zhorpus
1,5,116,1,4,zhorpus,zhorpus
1,10,116,1,4,zhorpus,zhorpus
1,20,116,1,4,zhorpus,zhorpus
1,40,116,1,4,zhorpus,zhorpus
2,5,116,1,4,zhorpus,zhorpus
2,10,116,1,4,zhorpus,zhorpus
2,20,116,1,4,zhorpus,zhorpus
2,40,116,1,4,zhorpus,zhorpus
3,5,116,1,4,zhorpus,zhorpus
3,10,116,1,4,zhorpus,zhorpus
3,20,116,1,4,zhorpus,zhorpus
3,40,116,1,4,zhorpus,zhorpus
4,5,116,1,4,zhorpus,zhorpus
4,10,116,1,4,zhorpus,zhorpus
4,20,116,1,4,zhorpus,zhorpus
4,40,116,1,4,zhorpus,zhorpus
5,5,116,1,4,zhorpus,zhorpus
5,10,116,1,4,zhorpus,zhorpus
5,20,116,1,4,zhorpus,zhorpus
5,40,116,1,4,zhorpus,zhorpus
0,0,117,1,4,fompus,fompus
1,5,117,1,4,fompus,fompus
1,10,117,1,4,fompus,fompus
1,20,117,1,4,fompus,fompus
1,40,117,1,4,fompus,fompus
2,5,117,1,4,fompus,fompus
2,10,117,1,4,fompus,fompus
2,20,117,1,4,fompus,fompus
2,40,117,1,4,fompus,fompus
3,5,117,1,4,fompus,fompus
3,10,117,1,4,fompus,fompus
3,20,117,1,4,fompus,fompus
3,40,117,1,4,fompus,fompus
4,5,117,1,4,fompus,fompus
4,10,117,1,4,fompus,fompus
4,20,117,1,4,fompus,fompus
4,40,117,1,4,fompus,fompus
5,5,117,1,4,fompus,fompus
5,10,117,1,4,fompus,fompus
5,20,117,1,4,fompus,fompus
5,40,117,1,4,fompus,fompus
0,0,118,1,4,gwompus,gwompus
1,5,118,1,4,gwompus,gwompus
1,10,118,1,4,gwompus,gwompus
1,20,118,1,4,gwompus,gwompus
1,40,118,1,4,gwompus,gwompus
2,5,118,1,4,gwompus,gwompus
2,10,118,1,4,gwompus,gwompus
2,20,118,1,4,gwompus,gwompus
2,40,118,1,4,gwompus,gwompus
3,5,118,1,4,gwompus,gwompus
3,10,118,1,4,gwompus,gwompus
3,20,118,1,4,gwompus,gwompus
3,40,118,1,4,gwompus,gwompus
4,5,118,1,4,gwompus,gwompus
4,10,118,1,4,gwompus,gwompus
4,20,118,1,4,gwompus,gwompus
4,40,118,1,4,gwompus,gwompus
5,5,118,1,4,gwompus,gwompus
5,10,118,1,4,gwompus,gwompus
5,20,118,1,4,gwompus,gwompus
5,40,118,1,4,gwompus,gwompus
0,0,119,0,4,rompus,terpus
1,5,119,0,4,rompus,terpus
1,10,119,0,4,rompus,terpus
1,20,119,0,4,rompus,terpus
1,40,119,0,4,rompus,terpus
2,5,119,0,4,rompus,terpus
2,10,119,0,4,rompus,terpus
2,20,119,0,4,rompus,terpus
2,40,119,0,4,rompus,terpus
3,5,119,0,4,rompus,terpus
3,10,119,0,4,rompus,terpus
3,20,119,0,4,rompus,terpus
3,40,119,0,4,rompus,terpus
4,5,119,0,4,rompus,terpus
4,10,119,0,4,rompus,terpus
4,20,119,0,4,rompus,terpus
4,40,119,0,4,rompus,terpus
5,5,119,0,4,rompus,terpus
5,10,119,0,4,rompus,terpus
5,20,119,0,4,rompus,terpus
5,40,119,0,4,rompus,terpus
0,0,120,1,3,scrompus,scrompus
1,5,120,1,3,scrompus,scrompus
1,10,120,1,3,scrompus,scrompus
1,20,120,1,3,scrompus,scrompus
1,40,120,1,3,scrompus,scrompus
2,5,120,1,3,scrompus,scrompus
2,10,120,1,3,scrompus,scrompus
2,20,120,1,3,scrompus,scrompus
2,40,120,1,3,scrompus,scrompus
3,5,120,1,3,scrompus,scrompus
3,10,120,1,3,scrompus,scrompus
3,20,120,1,3,scrompus,scrompus
3,40,120,1,3,scrompus,scrompus
4,5,120,1,3,scrompus,scrompus
4,10,120,1,3,scrompus,scrompus
4,20,120,1,3,scrompus,scrompus
4,40,120,1,3,scrompus,scrompus
5,5,120,1,3,scrompus,scrompus
5,10,120,1,3,scrompus,scrompus
5,20,120,1,3,scrompus,scrompus
5,40,120,1,3,scrompus,scrompus
0,0,121,1,3,scrompus,scrompus
1,5,121,1,3,scrompus,scrompus
1,10,121,1,3,scrompus,scrompus
1,20,121,1,3,scrompus,scrompus
1,40,121,1,3,scrompus,scrompus
2,5,121,1,3,scrompus,scrompus
2,10,121,1,3,scrompus,scrompus
2,20,121,1,3,scrompus,scrompus
2,40,121,1,3,scrompus,scrompus
3,5,121,1,3,scrompus,scrompus
3,10,121,1,3,scrompus,scrompus
3,20,121,1,3,scrompus,scrompus
3,40,121,1,3,scrompus,scrompus
4,5,121,1,3,scrompus,scrompus
4,10,121,1,3,scrompus,scrompus
4,20,121,1,3,scrompus,scrompus
4,40,121,1,3,scrompus,scrompus
5,5,121,1,3,scrompus,scrompus
5,10,121,1,3,scrompus,scrompus
5,20,121,1,3,scrompus,scrompus
5,40,121,1,3,scrompus,scrompus
0,0,122,1,5,yumpus,yumpus
1,5,122,1,5,yumpus,yumpus
1,10,122,1,5,yumpus,yumpus
1,20,122,1,5,yumpus,yumpus
1,40,122,1,5,yumpus,yumpus
2,5,122,1,5,yumpus,yumpus
2,10,122,1,5,yumpus,yumpus
2,20,122,1,5,yumpus,yumpus
2,40,122,1,5,yumpus,yumpus
3,5,122,1,5,yumpus,yumpus
3,10,122,1,5,yumpus,yumpus
3,20,122,1,5,yumpus,yumpus
3,40,122,1,5,yumpus,yumpus
4,5,122,1,5,yumpus,yumpus
4,10,122,1,5,yumpus,yumpus
4,20,122,1,5,yumpus,yumpus
4,40,122,1,5,yumpus,yumpus
5,5,122,1,5,yumpus,yumpus
5,10,122,1,5,yumpus,yumpus
5,20,122,1,5,yumpus,yumpus
5,40,122,1,5,yumpus,yumpus
0,0,123,1,3,scrompus,scrompus
1,5,123,1,3,scrompus,scrompus
1,10,123,1,3,scrompus,scrompus
1,20,123,1,3,scrompus,scrompus
1,40,123,1,3,scrompus,scrompus
2,5,123,1,3,scrompus,scrompus
2,10,123,1,3,scrompus,scrompus
2,20,123,1,3,scrompus,scrompus
2,40,123,1,3,scrompus,scrompus
3,5,123,1,3,scrompus,scrompus
3,10,123,1,3,scrompus,scrompus
3,20,123,1,3,scrompus,scrompus
3,40,123,1,3,scrompus,scrompus
4,5,123,1,3,scrompus,scrompus
4,10,123,1,3,scrompus,scrompus
4,20,123,1,3,scrompus,scrompus
4,40,123,1,3,scrompus,scrompus
5,5,123,1,3,scrompus,scrompus
5,10,123,1,3,scrompus,scrompus
5,20,123,1,3,scrompus,scrompus
5,40,123,1,3,scrompus,scrompus
0,0,124,1,4,scrompus,scrompus
1,5,124,1,4,scrompus,scrompus
1,10,124,1,4,scrompus,scrompus
1,20,124,1,4,scrompus,scrompus
1,40,124,1,4,scrompus,scrompus
2,5,124,1,4,scrompus,scrompus
2,10,124,1,4,scrompus,scrompus
2,20,124,1,4,scrompus,scrompus
2,40,124,1,4,scrompus,scrompus
3,5,124,1,4,scrompus,scrompus
3,10,124,1,4,scrompus,scrompus
3,20,124,1,4,scrompus,scrompus
3,40,124,1,4,scrompus,scrompus
4,5,124,1,4,scrompus,scrompus
4,10,124,1,4,scrompus,scrompus
4,20,124,1,4,scrompus,scrompus
4,40,124,1,4,scrompus,scrompus
5,5,124,1,4,scrompus,scrompus
5,10,124,1,4,scrompus,scrompus
5,20,124,1,4,scrompus,scrompus
5,40,124,1,4,scrompus,scrompus
0,0,125,1,3,gorpus,gorpus
1,5,125,1,3,gorpus,gorpus
1,10,125,1,3,gorpus,gorpus
1,20,125,1,3,gorpus,gorpus
1,40,125,1,3,gorpus,gorpus
2,5,125,1,3,gorpus,gorpus
2,10,125,1,3,gorpus,gorpus
2,20,125,1,3,gorpus,gorpus
2,40,125,1,3,gorpus,gorpus
3,5,125,1,3,gorpus,gorpus
3,10,125,1,3,gorpus,gorpus
3,20,125,1,3,gorpus,gorpus
3,40,125,1,3,gorpus,gorpus
4,5,125,1,3,gorpus,gorpus
4,10,125,1,3,gorpus,gorpus
4,20,125,1,3,gorpus,gorpus
4,40,125,1,3,gorpus,gorpus
5,5,125,1,3,gorpus,gorpus
5,10,125,1,3,gorpus,gorpus
5,20,125,1,3,gorpus,gorpus
5,40,125,1,3,gorpus,gorpus
0,0,126,1,4,storpus,storpus
1,5,126,1,4,storpus,storpus
1,10,126,1,4,storpus,storpus
1,20,126,1,4,storpus,storpus
1,40,126,1,4,storpus,storpus
2,5,126,1,4,storpus,storpus
2,10,126,1,4,storpus,storpus
2,20,126,1,4,storpus,storpus
2,40,126,1,4,storpus,storpus
3,5,126,1,4,storpus,storpus
3,10,126,1,4,storpus,storpus
3,20,126,1,4,storpus,storpus
3,40,126,1,4,storpus,storpus
4,5,126,1,4,storpus,storpus
4,10,126,1,4,storpus,storpus
4,20,126,1,4,storpus,storpus
4,40,126,1,4,storpus,storpus
5,5,126,1,4,storpus,storpus
5,10,126,1,4,storpus,storpus
5,20,126,1,4,storpus,storpus
5,40,126,1,4,storpus,storpus
0,0,127,1,5,yumpus,yumpus
1,5,127,1,5,yumpus,yumpus
1,10,127,1,5,yumpus,yumpus
1,20,127,1,5,yumpus,yumpus
1,40,127,1,5,yumpus,yumpus
2,5,127,1,5,yumpus,yumpus
2,10,127,1,5,yumpus,yumpus
2,20,127,1,5,yumpus,yumpus
2,40,127,1,5,yumpus,yumpus
3,5,127,1,5,yumpus,yumpus
3,10,127,1,5,yumpus,yumpus
3,20,127,1,5,yumpus,yumpus
3,40,127,1,5,yumpus,yumpus
4,5,127,1,5,yumpus,yumpus
4,10,127,1,5,yumpus,yumpus
4,20,127,1,5,yumpus,yumpus
4,40,127,1,5,yumpus,yumpus
5,5,127,1,5,yumpus,yumpus
5,10,127,1,5,yumpus,yumpus
5,20,127,1,5,yumpus,yumpus
5,40,127,1,5,yumpus,yumpus
0,0,128,0,3,rompus,gerpus
1,5,128,0,3,rompus,gerpus
1,10,128,0,3,rompus,gerpus
1,20,128,0,3,rompus,gerpus
1,40,128,0,3,rompus,gerpus
2,5,128,0,3,rompus,gerpus
2,10,128,0,3,rompus,gerpus
2,20,128,0,3,rompus,gerpus
2,40,128,0,3,rompus,gerpus
3,5,128,0,3,rompus,gerpus
3,10,128,0,3,rompus,gerpus
3,20,128,0,3,rompus,gerpus
3,40,128,0,3,rompus,gerpus
4,5,128,0,3,rompus,gerpus
4,10,128,0,3,rompus,gerpus
4,20,128,0,3,rompus,gerpus
4,40,128,0,3,rompus,gerpus
5,5,128,0,3,rompus,gerpus
5,10,128,0,3,rompus,gerpus
5,20,128,0,3,rompus,gerpus
5,40,128,0,3,rompus,gerpus
0,0,129,1,4,brimpus,brimpus
1,5,129,1,4,brimpus,brimpus
1,10,129,1,4,brimpus,brimpus
1,20,129,1,4,brimpus,brimpus
1,40,129,1,4,brimpus,brimpus
2,5,129,1,4,brimpus,brimpus
2,10,129,1,4,brimpus,brimpus
2,20,129,1,4,brimpus,brimpus
2,40,129,1,4,brimpus,brimpus
3,5,129,1,4,brimpus,brimpus
3,10,129,1,4,brimpus,brimpus
3,20,129,1,4,brimpus,brimpus
3,40,129,1,4,brimpus,brimpus
4,5,129,1,4,brimpus,brimpus
4,10,129,1,4,brimpus,brimpus
4,20,129,1,4,brimpus,brimpus
4,40,129,1,4,brimpus,brimpus
5,5,129,1,4,brimpus,brimpus
5,10,129,1,4,brimpus,brimpus
5,20,129,1,4,brimpus,brimpus
5,40,129,1,4,brimpus,brimpus
0,0,130,1,4,brimpus,brimpus
1,5,130,1,4,brimpus,brimpus
1,10,130,1,4,brimpus,brimpus
1,20,130,1,4,brimpus,brimpus
1,40,130,1,4,brimpus,brimpus
2,5,130,1,4,brimpus,brimpus
2,10,130,1,4,brimpus,brimpus
2,20,130,1,4,brimpus,brimpus
2,40,130,1,4,brimpus,brimpus
3,5,130,1,4,brimpus,brimpus
3,10,130,1,4,brimpus,brimpus
3,20,130,1,4,brimpus,brimpus
3,40,130,1,4,brimpus,brimpus
4,5,130,1,4,brimpus,brimpus
4,10,130,1,4,brimpus,brimpus
4,20,130,1,4,brimpus,brimpus
4,40,130,1,4,brimpus,brimpus
5,5,130,1,4,brimpus,brimpus
5,10,130,1,4,brimpus,brimpus
5,20,130,1,4,brimpus,brimpus
5,40,130,1,4,brimpus,brimpus
0,0,131,1,4,boompus,boompus
1,5,131,1,4,boompus,boompus
1,10,131,1,4,boompus,boompus
1,20,131,1,4,boompus,boompus
1,40,131,1,4,boompus,boompus
2,5,131,1,4,boompus,boompus
2,10,131,1,4,boompus,boompus
2,20,131,1,4,boompus,boompus
2,40,131,1,4,boompus,boompus
3,5,131,1,4,boompus,boompus
3,10,131,1,4,boompus,boompus
3,20,131,1,4,boompus,boompus
3,40,131,1,4,boompus,boompus
4,5,131,1,4,boompus,boompus
4,10,131,1,4,boompus,boompus
4,20,131,1,4,boompus,boompus
4,40,131,1,4,boompus,boompus
5,5,131,1,4,boompus,boompus
5,10,131,1,4,boompus,boompus
5,20,131,1,4,boompus,boompus
5,40,131,1,4,boompus,boompus
0,0,132,1,4,fompus,fompus
1,5,132,1,4,fompus,fompus
1,10,132,1,4,fompus,fompus
1,20,132,1,4,fompus,fompus
1,40,132,1,4,fompus,fompus
2,5,132,1,4,fompus,fompus
2,10,132,1,4,fompus,fompus
2,20,132,1,4,fompus,fompus
2,40,132,1,4,fompus,fompus
3,5,132,1,4,fompus,fompus
3,10,132,1,4,fompus,fompus
3,20,132,1,4,fompus,fompus
3,40,132,1,4,fompus,fompus
4,5,132,1,4,fompus,fompus
4,10,132,1,4,fompus,fompus
4,20,132,1,4,fompus,fompus
4,40,132,1,4,fompus,fompus
5,5,132,1,4,fompus,fompus
5,10,132,1,4,fompus,fompus
5,20,132,1,4,fompus,fompus
5,40,132,1,4,fompus,fompus
0,0,133,1,5,chorpus,chorpus
1,5,133,1,5,chorpus,chorpus
1,10,133,1,5,chorpus,chorpus
1,20,133,1,5,chorpus,chorpus
1,40,133,1,5,chorpus,chorpus
2,5,133,1,5,chorpus,chorpus
2,10,133,1,5,chorpus,chorpus
2,20,133,1,5,chorpus,chorpus
2,40,133,1,5,chorpus,chorpus
3,5,133,1,5,chorpus,chorpus
3,10,133,1,5,chorpus,chorpus
3,20,133,1,5,chorpus,chorpus
3,40,133,1,5,chorpus,chorpus
4,5,133,1,5,chorpus,chorpus
4,10,133,1,5,chorpus,chorpus
4,20,133,1,5,chorpus,chorpus
4,40,133,1,5,chorpus,chorpus
5,5,133,1,5,chorpus,chorpus
5,10,133,1,5,chorpus,chorpus
5,20,133,1,5,chorpus,chorpus
5,40,133,1,5,chorpus,chorpus
0,0,134,1,4,gwompus,gwompus
1,5,134,1,4,gwompus,gwompus
1,10,134,1,4,gwompus,gwompus
1,20,134,1,4,gwompus,gwompus
1,40,134,1,4,gwompus,gwompus
2,5,134,1,4,gwompus,gwompus
2,10,134,1,4,gwompus,gwompus
2,20,134,1,4,gwompus,gwompus
2,40,134,1,4,gwompus,gwompus
3,5,134,1,4,gwompus,gwompus
3,10,134,1,4,gwompus,gwompus
3,20,134,1,4,gwompus,gwompus
3,40,134,1,4,gwompus,gwompus
4,5,134,1,4,gwompus,gwompus
4,10,134,1,4,gwompus,gwompus
4,20,134,1,4,gwompus,gwompus
4,40,134,1,4,gwompus,gwompus
5,5,134,1,4,gwompus,gwompus
5,10,134,1,4,gwompus,gwompus
5,20,134,1,4,gwompus,gwompus
5,40,134,1,4,gwompus,gwompus
0,0,135,1,3,zhorpus,zhorpus
1,5,135,1,3,zhorpus,zhorpus
1,10,135,1,3,zhorpus,zhorpus
1,20,135,1,3,zhorpus,zhorpus
1,40,135,1,3,zhorpus,zhorpus
2,5,135,1,3,zhorpus,zhorpus
2,10,135,1,3,zhorpus,zhorpus
2,20,135,1,3,zhorpus,zhorpus
2,40,135,1,3,zhorpus,zhorpus
3,5,135,1,3,zhorpus,zhorpus
3,10,135,1,3,zhorpus,zhorpus
3,20,135,1,3,zhorpus,zhorpus
3,40,135,1,3,zhorpus,zhorpus
4,5,135,1,3,zhorpus,zhorpus
4,10,135,1,3,zhorpus,zhorpus
4,20,135,1,3,zhorpus,zhorpus
4,40,135,1,3,zhorpus,zhorpus
5,5,135,1,3,zhorpus,zhorpus
5,10,135,1,3,zhorpus,zhorpus
5,20,135,1,3,zhorpus,zhorpus
5,40,135,1,3,zhorpus,zhorpus
0,0,136,0,4,kerpus,felpus
1,5,136,0,4,kerpus,felpus
1,10,136,0,4,kerpus,felpus
1,20,136,0,4,kerpus,felpus
1,40,136,0,4,kerpus,felpus
2,5,136,0,4,kerpus,felpus
2,10,136,0,4,kerpus,felpus
2,20,136,0,4,kerpus,felpus
2,40,136,0,4,kerpus,felpus
3,5,136,0,4,kerpus,felpus
3,10,136,0,4,kerpus,felpus
3,20,136,0,4,kerpus,felpus
3,40,136,0,4,kerpus,felpus
4,5,136,0,4,kerpus,felpus
4,10,136,0,4,kerpus,felpus
4,20,136,0,4,kerpus,felpus
4,40,136,0,4,kerpus,felpus
5,5,136,0,4,kerpus,felpus
5,10,136,0,4,kerpus,felpus
5,20,136,0,4,kerpus,felpus
5,40,136,0,4,kerpus,felpus
0,0,137,1,5,gwompus,gwompus
1,5,137,1,5,gwompus,gwompus
1,10,137,1,5,gwompus,gwompus
1,20,137,1,5,gwompus,gwompus
1,40,137,1,5,gwompus,gwompus
2,5,137,1,5,gwompus,gwompus
2,10,137,1,5,gwompus,gwompus
2,20,137,1,5,gwompus,gwompus
2,40,137,1,5,gwompus,gwompus
3,5,137,1,5,gwompus,gwompus
3,10,137,1,5,gwompus,gwompus
3,20,137,1,5,gwompus,gwompus
